"","Var1","Var2","E"
"61",0.0252100840336134,-3,0.873387136961867
"62",0.0756302521008405,-3,0.900114111633889
"63",0.126050420168067,-3,0.976035374920416
"64",0.176470588235294,-3,1.06989734636444
"65",0.226890756302521,-3,1.08856296293726
"66",0.277310924369748,-3,1.43764331544276
"67",0.327731092436975,-3,1.01541402583556
"68",0.378151260504202,-3,1.32269275866657
"69",0.428571428571429,-3,1.42568145072767
"70",0.478991596638656,-3,1.81639308825429
"71",0.529411764705882,-3,1.86199554884663
"72",0.579831932773109,-3,2.46294203162077
"73",0.630252100840336,-3,1.94127019852071
"74",0.680672268907563,-3,2.33751165578066
"75",0.73109243697479,-3,2.94270297452201
"76",0.781512605042017,-3,2.75531408040974
"77",0.831932773109244,-3,3.15162780169405
"78",0.882352941176471,-3,3.72062973231653
"79",0.932773109243698,-3,3.2793023106091
"80",0.983193277310924,-3,3.21820124668133
"81",1.03361344537815,-3,3.94480998691086
"82",1.08403361344538,-3,4.6318540818108
"83",1.13445378151261,-3,5.06608473159884
"84",1.18487394957983,-3,4.8898609181951
"85",1.23529411764706,-3,3.96022695125096
"86",1.28571428571429,-3,4.41711834930718
"87",1.33613445378151,-3,4.15002529833815
"88",1.38655462184874,-3,4.12752253879504
"89",1.43697478991597,-3,3.81453644426034
"90",1.48739495798319,-3,3.74549912060363
"91",1.53781512605042,-3,5.09594553408415
"92",1.58823529411765,-3,5.25911982791218
"93",1.63865546218487,-3,5.31688556611753
"94",1.6890756302521,-3,4.60678195917827
"95",1.73949579831933,-3,5.73405263113202
"96",1.78991596638655,-3,4.35252703319375
"97",1.84033613445378,-3,4.462705396681
"98",1.89075630252101,-3,3.70205468384139
"99",1.94117647058824,-3,4.87480738095988
"100",1.99159663865546,-3,4.55140184465174
"101",2.04201680672269,-3,4.61607462413642
"102",2.09243697478992,-3,4.57239806360764
"103",2.14285714285714,-3,3.79219482105233
"104",2.19327731092437,-3,4.80224060382924
"105",2.2436974789916,-3,4.13324141948486
"106",2.29411764705882,-3,4.70258863130678
"107",2.34453781512605,-3,4.37863559132472
"108",2.39495798319328,-3,4.59417027694753
"109",2.4453781512605,-3,4.68671723815924
"110",2.49579831932773,-3,4.80526764491155
"111",2.54621848739496,-3,4.94341536792871
"112",2.59663865546219,-3,5.36691077533611
"113",2.64705882352941,-3,4.21577073316614
"114",2.69747899159664,-3,4.55706988564029
"115",2.74789915966387,-3,5.92098157618361
"116",2.79831932773109,-3,6.48822762174991
"117",2.84873949579832,-3,5.220737816567
"118",2.89915966386555,-3,5.61395236485065
"119",2.94957983193277,-3,7.94120392036417
"120",3,-3,5.74133005165374
"121",-3,-2.94957983193277,6.54888623379014
"122",-2.94957983193277,-2.94957983193277,6.14042386051261
"123",-2.89915966386555,-2.94957983193277,7.60221332119171
"124",-2.84873949579832,-2.94957983193277,7.32578370800163
"125",-2.79831932773109,-2.94957983193277,7.62259952766777
"126",-2.74789915966387,-2.94957983193277,7.39208441531518
"127",-2.69747899159664,-2.94957983193277,7.33207093433235
"128",-2.64705882352941,-2.94957983193277,6.42158342710167
"129",-2.59663865546218,-2.94957983193277,6.94313141865351
"130",-2.54621848739496,-2.94957983193277,7.19848872533937
"131",-2.49579831932773,-2.94957983193277,7.49871339874019
"132",-2.4453781512605,-2.94957983193277,6.90514179986031
"133",-2.39495798319328,-2.94957983193277,5.23207044832735
"134",-2.34453781512605,-2.94957983193277,7.5030714426874
"135",-2.29411764705882,-2.94957983193277,6.92100341376832
"136",-2.2436974789916,-2.94957983193277,6.38782783831748
"137",-2.19327731092437,-2.94957983193277,6.58098201065201
"138",-2.14285714285714,-2.94957983193277,8.72524916858491
"139",-2.09243697478992,-2.94957983193277,7.22945548428825
"140",-2.04201680672269,-2.94957983193277,6.56471385276542
"141",-1.99159663865546,-2.94957983193277,6.34053797494238
"142",-1.94117647058824,-2.94957983193277,6.87752674520553
"143",-1.89075630252101,-2.94957983193277,5.18511790635311
"144",-1.84033613445378,-2.94957983193277,5.53053394956876
"145",-1.78991596638655,-2.94957983193277,5.08946294436281
"146",-1.73949579831933,-2.94957983193277,5.89164870965672
"147",-1.6890756302521,-2.94957983193277,5.85471766248659
"148",-1.63865546218487,-2.94957983193277,4.84869975347261
"149",-1.58823529411765,-2.94957983193277,5.78650772683915
"150",-1.53781512605042,-2.94957983193277,4.73159106217867
"151",-1.48739495798319,-2.94957983193277,4.57739546125386
"152",-1.43697478991597,-2.94957983193277,3.50926541559586
"153",-1.38655462184874,-2.94957983193277,4.05286696604656
"154",-1.33613445378151,-2.94957983193277,3.34181329023682
"155",-1.28571428571429,-2.94957983193277,3.11256557719062
"156",-1.23529411764706,-2.94957983193277,3.65858787401344
"157",-1.18487394957983,-2.94957983193277,2.85765688715304
"158",-1.13445378151261,-2.94957983193277,2.8730748691904
"159",-1.08403361344538,-2.94957983193277,2.45461522598753
"160",-1.03361344537815,-2.94957983193277,2.52726953681275
"161",-0.983193277310924,-2.94957983193277,2.46515073700896
"162",-0.932773109243697,-2.94957983193277,2.54396398234839
"163",-0.882352941176471,-2.94957983193277,2.7992571225334
"164",-0.831932773109244,-2.94957983193277,2.25416229670727
"165",-0.781512605042017,-2.94957983193277,2.02747436351341
"166",-0.73109243697479,-2.94957983193277,1.98662539423588
"167",-0.680672268907563,-2.94957983193277,2.26654295996877
"168",-0.630252100840336,-2.94957983193277,1.5941769676508
"169",-0.579831932773109,-2.94957983193277,2.14813095264464
"170",-0.529411764705882,-2.94957983193277,1.5955198145285
"171",-0.478991596638656,-2.94957983193277,1.5927156279908
"172",-0.428571428571428,-2.94957983193277,1.40084008912345
"173",-0.378151260504202,-2.94957983193277,1.72541563956217
"174",-0.327731092436975,-2.94957983193277,1.34144477701093
"175",-0.277310924369748,-2.94957983193277,1.38878514123076
"176",-0.226890756302521,-2.94957983193277,1.17545630838536
"177",-0.176470588235294,-2.94957983193277,1.15808927365928
"178",-0.126050420168067,-2.94957983193277,1.09229615132655
"179",-0.0756302521008401,-2.94957983193277,0.836482924045813
"180",-0.0252100840336134,-2.94957983193277,1.03599953399092
"181",0.0252100840336134,-2.94957983193277,0.681473803137081
"182",0.0756302521008405,-2.94957983193277,0.945085465747378
"183",0.126050420168067,-2.94957983193277,0.795416855338574
"184",0.176470588235294,-2.94957983193277,0.852647646103062
"185",0.226890756302521,-2.94957983193277,0.929735775290098
"186",0.277310924369748,-2.94957983193277,1.14094988256227
"187",0.327731092436975,-2.94957983193277,1.29289262027435
"188",0.378151260504202,-2.94957983193277,1.29453327334781
"189",0.428571428571429,-2.94957983193277,1.24035721155907
"190",0.478991596638656,-2.94957983193277,1.48117948767962
"191",0.529411764705882,-2.94957983193277,1.54438151145417
"192",0.579831932773109,-2.94957983193277,2.40642878238927
"193",0.630252100840336,-2.94957983193277,1.87805061755767
"194",0.680672268907563,-2.94957983193277,2.55393857774287
"195",0.73109243697479,-2.94957983193277,2.28145671545127
"196",0.781512605042017,-2.94957983193277,2.35745653559391
"197",0.831932773109244,-2.94957983193277,2.82850906796858
"198",0.882352941176471,-2.94957983193277,2.76266931903551
"199",0.932773109243698,-2.94957983193277,2.99738309657162
"200",0.983193277310924,-2.94957983193277,3.82299844052776
"201",1.03361344537815,-2.94957983193277,3.74472151748191
"202",1.08403361344538,-2.94957983193277,4.00222584326207
"203",1.13445378151261,-2.94957983193277,4.41825021690391
"204",1.18487394957983,-2.94957983193277,3.71716172531645
"205",1.23529411764706,-2.94957983193277,3.86544895662893
"206",1.28571428571429,-2.94957983193277,4.66221920504058
"207",1.33613445378151,-2.94957983193277,4.58795187542179
"208",1.38655462184874,-2.94957983193277,4.30414652405563
"209",1.43697478991597,-2.94957983193277,5.03411817591796
"210",1.48739495798319,-2.94957983193277,4.0993748161842
"211",1.53781512605042,-2.94957983193277,4.06482491314334
"212",1.58823529411765,-2.94957983193277,4.92040234234172
"213",1.63865546218487,-2.94957983193277,4.20648610660014
"214",1.6890756302521,-2.94957983193277,4.91540511697641
"215",1.73949579831933,-2.94957983193277,3.91157622532685
"216",1.78991596638655,-2.94957983193277,3.34354678509679
"217",1.84033613445378,-2.94957983193277,4.01747390111601
"218",1.89075630252101,-2.94957983193277,5.18025890779943
"219",1.94117647058824,-2.94957983193277,3.84146307639166
"220",1.99159663865546,-2.94957983193277,3.90569999039622
"221",2.04201680672269,-2.94957983193277,4.22905112074697
"222",2.09243697478992,-2.94957983193277,4.3166463769301
"223",2.14285714285714,-2.94957983193277,4.17584822357641
"224",2.19327731092437,-2.94957983193277,4.05951429250895
"225",2.2436974789916,-2.94957983193277,3.83155867479734
"226",2.29411764705882,-2.94957983193277,4.41182327382931
"227",2.34453781512605,-2.94957983193277,3.31056074054167
"228",2.39495798319328,-2.94957983193277,3.52983507577697
"229",2.4453781512605,-2.94957983193277,4.73909539723298
"230",2.49579831932773,-2.94957983193277,3.97852479929606
"231",2.54621848739496,-2.94957983193277,4.17745587572926
"232",2.59663865546219,-2.94957983193277,4.84641598715992
"233",2.64705882352941,-2.94957983193277,5.30279964831995
"234",2.69747899159664,-2.94957983193277,5.0912141211954
"235",2.74789915966387,-2.94957983193277,4.82297385652824
"236",2.79831932773109,-2.94957983193277,5.52919057237804
"237",2.84873949579832,-2.94957983193277,6.22548892079176
"238",2.89915966386555,-2.94957983193277,5.69847192207248
"239",2.94957983193277,-2.94957983193277,5.82309168250982
"240",3,-2.94957983193277,6.72615464771801
"241",-3,-2.89915966386555,6.80428319567457
"242",-2.94957983193277,-2.89915966386555,7.12889560056674
"243",-2.89915966386555,-2.89915966386555,7.03973312444226
"244",-2.84873949579832,-2.89915966386555,6.51718017696527
"245",-2.79831932773109,-2.89915966386555,6.39981739885294
"246",-2.74789915966387,-2.89915966386555,6.44444685913414
"247",-2.69747899159664,-2.89915966386555,6.74432435456645
"248",-2.64705882352941,-2.89915966386555,8.1653543200563
"249",-2.59663865546218,-2.89915966386555,6.05313335549332
"250",-2.54621848739496,-2.89915966386555,7.24478611897398
"251",-2.49579831932773,-2.89915966386555,6.03837039206953
"252",-2.4453781512605,-2.89915966386555,6.42542590062749
"253",-2.39495798319328,-2.89915966386555,6.09422077691665
"254",-2.34453781512605,-2.89915966386555,6.77800117962917
"255",-2.29411764705882,-2.89915966386555,6.96352778758693
"256",-2.2436974789916,-2.89915966386555,6.55258564230374
"257",-2.19327731092437,-2.89915966386555,7.52911408949211
"258",-2.14285714285714,-2.89915966386555,5.85953303220949
"259",-2.09243697478992,-2.89915966386555,5.64919648449616
"260",-2.04201680672269,-2.89915966386555,5.95725981076295
"261",-1.99159663865546,-2.89915966386555,5.30741327518976
"262",-1.94117647058824,-2.89915966386555,5.9473952580866
"263",-1.89075630252101,-2.89915966386555,5.48332812639778
"264",-1.84033613445378,-2.89915966386555,6.59924354662238
"265",-1.78991596638655,-2.89915966386555,5.05725378622502
"266",-1.73949579831933,-2.89915966386555,4.41501932817554
"267",-1.6890756302521,-2.89915966386555,4.9169106886026
"268",-1.63865546218487,-2.89915966386555,4.49783481714886
"269",-1.58823529411765,-2.89915966386555,5.03149571073018
"270",-1.53781512605042,-2.89915966386555,4.42825008274216
"271",-1.48739495798319,-2.89915966386555,4.39507920898458
"272",-1.43697478991597,-2.89915966386555,3.9284762355688
"273",-1.38655462184874,-2.89915966386555,3.83232609552325
"274",-1.33613445378151,-2.89915966386555,3.66736427438487
"275",-1.28571428571429,-2.89915966386555,2.95533029897168
"276",-1.23529411764706,-2.89915966386555,3.0849475677358
"277",-1.18487394957983,-2.89915966386555,2.80457447223421
"278",-1.13445378151261,-2.89915966386555,2.54112600521091
"279",-1.08403361344538,-2.89915966386555,2.57742473690369
"280",-1.03361344537815,-2.89915966386555,2.19589352821606
"281",-0.983193277310924,-2.89915966386555,2.63859788518635
"282",-0.932773109243697,-2.89915966386555,2.58969304644148
"283",-0.882352941176471,-2.89915966386555,2.20136959655127
"284",-0.831932773109244,-2.89915966386555,2.30799296564024
"285",-0.781512605042017,-2.89915966386555,1.82014103260467
"286",-0.73109243697479,-2.89915966386555,1.9668052042019
"287",-0.680672268907563,-2.89915966386555,1.53873853820914
"288",-0.630252100840336,-2.89915966386555,1.46221384186813
"289",-0.579831932773109,-2.89915966386555,1.86884910417937
"290",-0.529411764705882,-2.89915966386555,1.70102075934691
"291",-0.478991596638656,-2.89915966386555,1.17736891785696
"292",-0.428571428571428,-2.89915966386555,1.72583493382711
"293",-0.378151260504202,-2.89915966386555,1.40345494290981
"294",-0.327731092436975,-2.89915966386555,0.965941511796294
"295",-0.277310924369748,-2.89915966386555,1.14896442328147
"296",-0.226890756302521,-2.89915966386555,1.20620767676664
"297",-0.176470588235294,-2.89915966386555,0.874361953968929
"298",-0.126050420168067,-2.89915966386555,0.957932618050263
"299",-0.0756302521008401,-2.89915966386555,0.812414908759311
"300",-0.0252100840336134,-2.89915966386555,0.884878827052779
"301",0.0252100840336134,-2.89915966386555,0.830358278202689
"302",0.0756302521008405,-2.89915966386555,0.64708231328636
"303",0.126050420168067,-2.89915966386555,0.725611731505054
"304",0.176470588235294,-2.89915966386555,0.811819589093952
"305",0.226890756302521,-2.89915966386555,0.769783487432393
"306",0.277310924369748,-2.89915966386555,0.946216383532956
"307",0.327731092436975,-2.89915966386555,1.03281994664692
"308",0.378151260504202,-2.89915966386555,0.911854312693006
"309",0.428571428571429,-2.89915966386555,1.19816824414469
"310",0.478991596638656,-2.89915966386555,1.19901394629479
"311",0.529411764705882,-2.89915966386555,1.46346358479395
"312",0.579831932773109,-2.89915966386555,1.85286348347475
"313",0.630252100840336,-2.89915966386555,1.51961661331915
"314",0.680672268907563,-2.89915966386555,1.84329188074823
"315",0.73109243697479,-2.89915966386555,2.1950905423103
"316",0.781512605042017,-2.89915966386555,2.47324624982179
"317",0.831932773109244,-2.89915966386555,2.21458909397228
"318",0.882352941176471,-2.89915966386555,2.64851804437728
"319",0.932773109243698,-2.89915966386555,2.67774346186482
"320",0.983193277310924,-2.89915966386555,2.79351210305661
"321",1.03361344537815,-2.89915966386555,3.5236986196181
"322",1.08403361344538,-2.89915966386555,3.64869075839718
"323",1.13445378151261,-2.89915966386555,3.01387328552805
"324",1.18487394957983,-2.89915966386555,3.29182554049171
"325",1.23529411764706,-2.89915966386555,3.86656646503711
"326",1.28571428571429,-2.89915966386555,3.25641834471141
"327",1.33613445378151,-2.89915966386555,3.87743797711361
"328",1.38655462184874,-2.89915966386555,3.87441680172877
"329",1.43697478991597,-2.89915966386555,3.22452244850047
"330",1.48739495798319,-2.89915966386555,3.21772909853405
"331",1.53781512605042,-2.89915966386555,4.40302499235951
"332",1.58823529411765,-2.89915966386555,3.43932973441183
"333",1.63865546218487,-2.89915966386555,3.9480778615451
"334",1.6890756302521,-2.89915966386555,4.20817035827968
"335",1.73949579831933,-2.89915966386555,3.89533461644213
"336",1.78991596638655,-2.89915966386555,3.67689273120574
"337",1.84033613445378,-2.89915966386555,3.67476171856818
"338",1.89075630252101,-2.89915966386555,2.99374815965242
"339",1.94117647058824,-2.89915966386555,3.86017791691255
"340",1.99159663865546,-2.89915966386555,3.61326243635822
"341",2.04201680672269,-2.89915966386555,4.09116072920099
"342",2.09243697478992,-2.89915966386555,3.49761241878413
"343",2.14285714285714,-2.89915966386555,2.72728988623874
"344",2.19327731092437,-2.89915966386555,4.37031307259284
"345",2.2436974789916,-2.89915966386555,3.68052000199088
"346",2.29411764705882,-2.89915966386555,4.18245101018882
"347",2.34453781512605,-2.89915966386555,3.25397551248736
"348",2.39495798319328,-2.89915966386555,3.40737991136213
"349",2.4453781512605,-2.89915966386555,4.27314577996045
"350",2.49579831932773,-2.89915966386555,3.97241955210241
"351",2.54621848739496,-2.89915966386555,4.67340481530704
"352",2.59663865546219,-2.89915966386555,4.23438853711501
"353",2.64705882352941,-2.89915966386555,4.30471054656351
"354",2.69747899159664,-2.89915966386555,4.57515911002278
"355",2.74789915966387,-2.89915966386555,6.64408844737384
"356",2.79831932773109,-2.89915966386555,5.22675530044047
"357",2.84873949579832,-2.89915966386555,5.03000821217971
"358",2.89915966386555,-2.89915966386555,5.48882417750256
"359",2.94957983193277,-2.89915966386555,5.30096704880343
"360",3,-2.89915966386555,6.63616946224478
"361",-3,-2.84873949579832,7.87779890593476
"362",-2.94957983193277,-2.84873949579832,6.38525596009147
"363",-2.89915966386555,-2.84873949579832,6.4854538749821
"364",-2.84873949579832,-2.84873949579832,6.49380114785939
"365",-2.79831932773109,-2.84873949579832,6.30400530801244
"366",-2.74789915966387,-2.84873949579832,7.07145875449246
"367",-2.69747899159664,-2.84873949579832,6.52788112948206
"368",-2.64705882352941,-2.84873949579832,6.49709053947133
"369",-2.59663865546218,-2.84873949579832,5.36961315984153
"370",-2.54621848739496,-2.84873949579832,7.06944735267286
"371",-2.49579831932773,-2.84873949579832,5.47902711018893
"372",-2.4453781512605,-2.84873949579832,6.54979963900614
"373",-2.39495798319328,-2.84873949579832,6.99445296907128
"374",-2.34453781512605,-2.84873949579832,6.5262518579211
"375",-2.29411764705882,-2.84873949579832,6.40858541115888
"376",-2.2436974789916,-2.84873949579832,5.46393486560918
"377",-2.19327731092437,-2.84873949579832,5.55281533892428
"378",-2.14285714285714,-2.84873949579832,5.67019406175346
"379",-2.09243697478992,-2.84873949579832,5.97521750367752
"380",-2.04201680672269,-2.84873949579832,5.16979020859344
"381",-1.99159663865546,-2.84873949579832,5.47028907121199
"382",-1.94117647058824,-2.84873949579832,5.13997608934386
"383",-1.89075630252101,-2.84873949579832,5.42219465008096
"384",-1.84033613445378,-2.84873949579832,4.49750214848609
"385",-1.78991596638655,-2.84873949579832,4.81294497381636
"386",-1.73949579831933,-2.84873949579832,5.28778385064936
"387",-1.6890756302521,-2.84873949579832,3.68150874018672
"388",-1.63865546218487,-2.84873949579832,3.47670459963542
"389",-1.58823529411765,-2.84873949579832,3.59983795982451
"390",-1.53781512605042,-2.84873949579832,4.15790024334255
"391",-1.48739495798319,-2.84873949579832,3.64597078651519
"392",-1.43697478991597,-2.84873949579832,3.30542609509949
"393",-1.38655462184874,-2.84873949579832,3.33699918136761
"394",-1.33613445378151,-2.84873949579832,2.8788064847417
"395",-1.28571428571429,-2.84873949579832,2.74611474223717
"396",-1.23529411764706,-2.84873949579832,2.68297304887224
"397",-1.18487394957983,-2.84873949579832,2.81030529650698
"398",-1.13445378151261,-2.84873949579832,2.70705710988484
"399",-1.08403361344538,-2.84873949579832,2.27528367312989
"400",-1.03361344537815,-2.84873949579832,2.41532735880312
"401",-0.983193277310924,-2.84873949579832,2.39144597796132
"402",-0.932773109243697,-2.84873949579832,2.36132080539069
"403",-0.882352941176471,-2.84873949579832,2.0888531429983
"404",-0.831932773109244,-2.84873949579832,1.84830691794886
"405",-0.781512605042017,-2.84873949579832,1.96472544771793
"406",-0.73109243697479,-2.84873949579832,2.04248228697939
"407",-0.680672268907563,-2.84873949579832,1.81180364497961
"408",-0.630252100840336,-2.84873949579832,1.5199897264221
"409",-0.579831932773109,-2.84873949579832,1.38761999332227
"410",-0.529411764705882,-2.84873949579832,1.46399540427173
"411",-0.478991596638656,-2.84873949579832,1.37827192297537
"412",-0.428571428571428,-2.84873949579832,1.31107515686059
"413",-0.378151260504202,-2.84873949579832,1.34827768338663
"414",-0.327731092436975,-2.84873949579832,1.12477384856118
"415",-0.277310924369748,-2.84873949579832,1.12569653166925
"416",-0.226890756302521,-2.84873949579832,1.14375786498429
"417",-0.176470588235294,-2.84873949579832,1.01615100135539
"418",-0.126050420168067,-2.84873949579832,0.76692291453218
"419",-0.0756302521008401,-2.84873949579832,0.698459973761135
"420",-0.0252100840336134,-2.84873949579832,0.668976061010523
"421",0.0252100840336134,-2.84873949579832,0.675810524693179
"422",0.0756302521008405,-2.84873949579832,0.745898452333902
"423",0.126050420168067,-2.84873949579832,0.698973905879327
"424",0.176470588235294,-2.84873949579832,0.857803350801456
"425",0.226890756302521,-2.84873949579832,0.729364881661147
"426",0.277310924369748,-2.84873949579832,0.722908904471353
"427",0.327731092436975,-2.84873949579832,0.826494447304384
"428",0.378151260504202,-2.84873949579832,0.875066391430453
"429",0.428571428571429,-2.84873949579832,1.1941692878036
"430",0.478991596638656,-2.84873949579832,1.27814067374494
"431",0.529411764705882,-2.84873949579832,1.26477112176674
"432",0.579831932773109,-2.84873949579832,1.19267284081385
"433",0.630252100840336,-2.84873949579832,1.5676288597722
"434",0.680672268907563,-2.84873949579832,2.0208921242322
"435",0.73109243697479,-2.84873949579832,1.90842288683705
"436",0.781512605042017,-2.84873949579832,2.05125374284688
"437",0.831932773109244,-2.84873949579832,2.58943825541453
"438",0.882352941176471,-2.84873949579832,2.50025684801676
"439",0.932773109243698,-2.84873949579832,3.04747609834308
"440",0.983193277310924,-2.84873949579832,2.68860170583302
"441",1.03361344537815,-2.84873949579832,2.777347177991
"442",1.08403361344538,-2.84873949579832,2.75917687863889
"443",1.13445378151261,-2.84873949579832,3.52232165873719
"444",1.18487394957983,-2.84873949579832,3.44513861468144
"445",1.23529411764706,-2.84873949579832,3.29899780870406
"446",1.28571428571429,-2.84873949579832,3.5597408248437
"447",1.33613445378151,-2.84873949579832,3.13823152621643
"448",1.38655462184874,-2.84873949579832,3.30013898415191
"449",1.43697478991597,-2.84873949579832,3.22647975301592
"450",1.48739495798319,-2.84873949579832,3.57002226946494
"451",1.53781512605042,-2.84873949579832,3.89783309315567
"452",1.58823529411765,-2.84873949579832,3.56185886040082
"453",1.63865546218487,-2.84873949579832,3.59736889254087
"454",1.6890756302521,-2.84873949579832,3.41874817930721
"455",1.73949579831933,-2.84873949579832,3.09369268445767
"456",1.78991596638655,-2.84873949579832,3.17143126843429
"457",1.84033613445378,-2.84873949579832,3.31020674845104
"458",1.89075630252101,-2.84873949579832,3.72175609390841
"459",1.94117647058824,-2.84873949579832,3.25577644728356
"460",1.99159663865546,-2.84873949579832,3.15125454779814
"461",2.04201680672269,-2.84873949579832,3.29256994942356
"462",2.09243697478992,-2.84873949579832,3.01019920490585
"463",2.14285714285714,-2.84873949579832,3.69064891387499
"464",2.19327731092437,-2.84873949579832,3.18538516313546
"465",2.2436974789916,-2.84873949579832,3.84641908338987
"466",2.29411764705882,-2.84873949579832,3.89979140343209
"467",2.34453781512605,-2.84873949579832,3.8436013670638
"468",2.39495798319328,-2.84873949579832,3.22296991448193
"469",2.4453781512605,-2.84873949579832,4.47722909491963
"470",2.49579831932773,-2.84873949579832,3.94749038444953
"471",2.54621848739496,-2.84873949579832,3.56485089949939
"472",2.59663865546219,-2.84873949579832,3.96043691964683
"473",2.64705882352941,-2.84873949579832,4.55691534081281
"474",2.69747899159664,-2.84873949579832,4.84471870938336
"475",2.74789915966387,-2.84873949579832,4.8321769192602
"476",2.79831932773109,-2.84873949579832,5.49983990983084
"477",2.84873949579832,-2.84873949579832,5.022793081309
"478",2.89915966386555,-2.84873949579832,6.32404627728008
"479",2.94957983193277,-2.84873949579832,5.2384970292003
"480",3,-2.84873949579832,5.53734205743836
"481",-3,-2.79831932773109,7.15250152339714
"482",-2.94957983193277,-2.79831932773109,5.09350235235571
"483",-2.89915966386555,-2.79831932773109,7.25870327948811
"484",-2.84873949579832,-2.79831932773109,5.92194815037855
"485",-2.79831932773109,-2.79831932773109,6.48298551576707
"486",-2.74789915966387,-2.79831932773109,7.04959411148922
"487",-2.69747899159664,-2.79831932773109,6.98115844118289
"488",-2.64705882352941,-2.79831932773109,6.88930387097269
"489",-2.59663865546218,-2.79831932773109,5.31801675766734
"490",-2.54621848739496,-2.79831932773109,6.38519282999662
"491",-2.49579831932773,-2.79831932773109,5.76612348774017
"492",-2.4453781512605,-2.79831932773109,5.244919609373
"493",-2.39495798319328,-2.79831932773109,6.40995616014609
"494",-2.34453781512605,-2.79831932773109,5.87798662859459
"495",-2.29411764705882,-2.79831932773109,5.7312992217176
"496",-2.2436974789916,-2.79831932773109,6.32597796440591
"497",-2.19327731092437,-2.79831932773109,5.79552598536676
"498",-2.14285714285714,-2.79831932773109,4.94120613039158
"499",-2.09243697478992,-2.79831932773109,4.97348530098893
"500",-2.04201680672269,-2.79831932773109,4.57941957111916
"501",-1.99159663865546,-2.79831932773109,5.1283867911754
"502",-1.94117647058824,-2.79831932773109,5.73533840866134
"503",-1.89075630252101,-2.79831932773109,4.50191362173371
"504",-1.84033613445378,-2.79831932773109,4.71689876951335
"505",-1.78991596638655,-2.79831932773109,4.58846367918335
"506",-1.73949579831933,-2.79831932773109,3.3242938744543
"507",-1.6890756302521,-2.79831932773109,4.66457966885546
"508",-1.63865546218487,-2.79831932773109,4.11396841464317
"509",-1.58823529411765,-2.79831932773109,3.96547752519834
"510",-1.53781512605042,-2.79831932773109,3.59880749928626
"511",-1.48739495798319,-2.79831932773109,3.60281878048968
"512",-1.43697478991597,-2.79831932773109,3.10408346953812
"513",-1.38655462184874,-2.79831932773109,3.04669205877151
"514",-1.33613445378151,-2.79831932773109,3.27938750767638
"515",-1.28571428571429,-2.79831932773109,2.70681953282582
"516",-1.23529411764706,-2.79831932773109,2.77163945877512
